Loss_mae,Threshold,Amostras,Anomaly,
0.09747887474987331,0.1905892743796167,0.0,False,
0.20961638405554123,0.1905892743796167,0.0,True,
0.11570694480582815,0.1905892743796167,0.0,False,
0.10010449665294226,0.1905892743796167,0.0,False,
0.07241942417783225,0.1905892743796167,0.0,False,
0.10597302585242889,0.1905892743796167,0.0,False,
0.11709483254650059,0.1905892743796167,0.0,False,
0.07755702561568256,0.1905892743796167,0.0,False,
0.15847710092950007,0.1905892743796167,0.0,False,
0.07885247367060746,0.1905892743796167,0.0,False,
0.1057268452889049,0.1905892743796167,0.0,False,
0.1549839436921295,0.1905892743796167,0.0,False,
0.11602844736141801,0.1905892743796167,0.0,False,
0.11297191755350382,0.1905892743796167,0.0,False,
0.10117097343993971,0.1905892743796167,0.0,False,
0.08993170459785427,0.1905892743796167,0.0,False,
0.11015143799712897,0.1905892743796167,0.0,False,
0.1791818526743459,0.1905892743796167,0.0,False,
0.11553687961392822,0.1905892743796167,0.0,False,
0.1198026111223625,0.1905892743796167,0.0,False,
0.17647875167781618,0.1905892743796167,0.0,False,
0.32154819301126725,0.1905892743796167,1.0,True,
0.1004756716375697,0.1905892743796167,0.0,False,
0.3519234559951753,0.1905892743796167,1.0,True,
0.10663399476662876,0.1905892743796167,0.0,False,
0.07753155510209697,0.1905892743796167,0.0,False,
0.11914863307414145,0.1905892743796167,0.0,False,
0.08146546599468207,0.1905892743796167,0.0,False,
0.1349572179085198,0.1905892743796167,0.0,False,
0.15630350001967913,0.1905892743796167,0.0,False,
0.10129995535238508,0.1905892743796167,0.0,False,
0.057919360239528594,0.1905892743796167,0.0,False,
0.0953023566376974,0.1905892743796167,0.0,False,
0.14314717304180177,0.1905892743796167,0.0,False,
0.12002095815761797,0.1905892743796167,0.0,False,
0.10843668413795163,0.1905892743796167,0.0,False,
0.07438911119553765,0.1905892743796167,0.0,False,
0.1150726244396357,0.1905892743796167,0.0,False,
0.12423807642924123,0.1905892743796167,0.0,False,
0.17165255414368358,0.1905892743796167,0.0,False,
0.12512848663440684,0.1905892743796167,0.0,False,
0.14795796826420854,0.1905892743796167,0.0,False,
0.09201558360461068,0.1905892743796167,0.0,False,
0.10656082644092564,0.1905892743796167,0.0,False,
0.07192549404060844,0.1905892743796167,0.0,False,
0.08919625000501377,0.1905892743796167,0.0,False,
0.12828657644703637,0.1905892743796167,0.0,False,
0.12452639697846417,0.1905892743796167,0.0,False,
0.1288915149973675,0.1905892743796167,0.0,False,
0.160762553283312,0.1905892743796167,0.0,False,
0.10725970980188289,0.1905892743796167,0.0,False,
0.10178848677555226,0.1905892743796167,0.0,False,
0.39537008611636437,0.1905892743796167,1.0,True,
0.44034240485910825,0.1905892743796167,1.0,True,
0.08864814309509084,0.1905892743796167,0.0,False,
0.3349587856718303,0.1905892743796167,1.0,True,
0.38698173571756855,0.1905892743796167,1.0,True,
0.12016795885033313,0.1905892743796167,0.0,False,
0.13996193107100163,0.1905892743796167,0.0,False,
0.06105062996241908,0.1905892743796167,0.0,False,
0.1089777982261773,0.1905892743796167,0.0,False,
0.057859098660054745,0.1905892743796167,0.0,False,
0.11277590119815586,0.1905892743796167,0.0,False,
0.0690026587871641,0.1905892743796167,0.0,False,
0.07087505472085474,0.1905892743796167,0.0,False,
0.09204233950328605,0.1905892743796167,0.0,False,
0.07645539506855954,0.1905892743796167,0.0,False,
0.15096461176804354,0.1905892743796167,0.0,False,
0.09169384961254076,0.1905892743796167,0.0,False,
0.10623618326431275,0.1905892743796167,0.0,False,
0.14286177087917315,0.1905892743796167,0.0,False,
0.11795357913481411,0.1905892743796167,0.0,False,
0.12415902003440418,0.1905892743796167,0.0,False,
0.10493367220728271,0.1905892743796167,0.0,False,
0.11276360291434565,0.1905892743796167,0.0,False,
0.11691109471041691,0.1905892743796167,0.0,False,
0.15239059000208297,0.1905892743796167,0.0,False,
0.16803578177955902,0.1905892743796167,0.0,False,
0.1460615717494039,0.1905892743796167,0.0,False,
0.0964579813432418,0.1905892743796167,0.0,False,
0.1651296447246935,0.1905892743796167,0.0,False,
0.0902810546783682,0.1905892743796167,0.0,False,
0.10475316860463565,0.1905892743796167,0.0,False,
0.12566927300408798,0.1905892743796167,0.0,False,
0.12479795031886395,0.1905892743796167,0.0,False,
0.06254489551976541,0.1905892743796167,0.0,False,
0.1329855495619717,0.1905892743796167,0.0,False,
0.10135119465784281,0.1905892743796167,0.0,False,
0.09963338591481916,0.1905892743796167,0.0,False,
0.12454468558153056,0.1905892743796167,0.0,False,
0.06646334265145848,0.1905892743796167,0.0,False,
0.15085673992471227,0.1905892743796167,0.0,False,
0.08458948503811733,0.1905892743796167,0.0,False,
0.10921004194253332,0.1905892743796167,0.0,False,
0.11589608314914565,0.1905892743796167,0.0,False,
0.1665346161039556,0.1905892743796167,0.0,False,
0.08746956162144166,0.1905892743796167,0.0,False,
0.09499204663171867,0.1905892743796167,0.0,False,
0.061472196842805936,0.1905892743796167,0.0,False,
0.08945918098333154,0.1905892743796167,0.0,False,
0.09092450077760719,0.1905892743796167,0.0,False,
0.09277192642393031,0.1905892743796167,0.0,False,
0.08886264257884803,0.1905892743796167,0.0,False,
0.08087969818320934,0.1905892743796167,0.0,False,
0.08630451622123014,0.1905892743796167,0.0,False,
0.11461526135928697,0.1905892743796167,0.0,False,
0.12273806550344826,0.1905892743796167,0.0,False,
0.11127521817357929,0.1905892743796167,0.0,False,
0.05630898359432177,0.1905892743796167,0.0,False,
0.12296378005523827,0.1905892743796167,0.0,False,
0.06115201662777947,0.1905892743796167,0.0,False,
0.09896327690247211,0.1905892743796167,0.0,False,
0.09566561218264119,0.1905892743796167,0.0,False,
0.08932888553833015,0.1905892743796167,0.0,False,
0.12965361025769467,0.1905892743796167,0.0,False,
0.09510574051364289,0.1905892743796167,0.0,False,
0.12659520260528953,0.1905892743796167,0.0,False,
0.1072939090776509,0.1905892743796167,0.0,False,
0.1308470176139096,0.1905892743796167,0.0,False,
0.11582743424397242,0.1905892743796167,0.0,False,
0.12418460104806062,0.1905892743796167,0.0,False,
0.12273495609791715,0.1905892743796167,0.0,False,
0.10165493726811485,0.1905892743796167,0.0,False,
0.08527994395261451,0.1905892743796167,0.0,False,
0.13243816433449485,0.1905892743796167,0.0,False,
0.10879710771643383,0.1905892743796167,0.0,False,
0.13444466967572133,0.1905892743796167,0.0,False,
0.09257720678735913,0.1905892743796167,0.0,False,
0.14058181506812378,0.1905892743796167,0.0,False,
0.08500430430715884,0.1905892743796167,0.0,False,
0.08084882761689043,0.1905892743796167,0.0,False,
0.10867612565377419,0.1905892743796167,0.0,False,
0.3412768957635205,0.1905892743796167,1.0,True,
0.10183325916990116,0.1905892743796167,0.0,False,
0.08446107218093893,0.1905892743796167,0.0,False,
0.1284298849780961,0.1905892743796167,0.0,False,
0.14675159954384295,0.1905892743796167,0.0,False,
0.12365617713125679,0.1905892743796167,0.0,False,
0.1577840681134485,0.1905892743796167,0.0,False,
0.08269386233423201,0.1905892743796167,0.0,False,
0.08960685324582338,0.1905892743796167,0.0,False,
0.09161648706234828,0.1905892743796167,0.0,False,
0.09441029461138524,0.1905892743796167,0.0,False,
0.09610421910588073,0.1905892743796167,0.0,False,
0.13494765054272184,0.1905892743796167,0.0,False,
0.08156824328272815,0.1905892743796167,0.0,False,
0.07405957667648397,0.1905892743796167,0.0,False,
0.12607334775894694,0.1905892743796167,0.0,False,
0.11296646118501578,0.1905892743796167,0.0,False,
0.11353762016473179,0.1905892743796167,0.0,False,
0.06821207590059677,0.1905892743796167,0.0,False,
0.11768168550580779,0.1905892743796167,0.0,False,
0.1334549142085779,0.1905892743796167,0.0,False,
0.10547576945164525,0.1905892743796167,0.0,False,
0.08562116774861508,0.1905892743796167,0.0,False,
0.09399709594042444,0.1905892743796167,0.0,False,
0.09178483629466785,0.1905892743796167,0.0,False,
0.09576872625426612,0.1905892743796167,0.0,False,
0.11775887594366855,0.1905892743796167,0.0,False,
0.10995209793241723,0.1905892743796167,0.0,False,
0.09691570719398927,0.1905892743796167,0.0,False,
