Loss_mae,Threshold,Amostras,Anomaly,
0.12290649012701255,0.25,0.0,False,
0.1265223149841811,0.25,0.0,False,
0.09538305335088097,0.25,0.0,False,
0.11503335747101548,0.25,0.0,False,
0.15364807667545755,0.25,0.0,False,
0.09861600652452163,0.25,0.0,False,
0.11473969234882762,0.25,0.0,False,
0.1378747574816959,0.25,0.0,False,
0.13511582768576924,0.25,0.0,False,
0.12684151764456206,0.25,0.0,False,
0.11406308521794824,0.25,0.0,False,
0.9254858490185525,0.25,0.0,True,
0.08589352126165872,0.25,0.0,False,
0.09612973063349153,0.25,0.0,False,
0.11546063446269525,0.25,0.0,False,
0.11938525842159342,0.25,0.0,False,
0.12147385950985314,0.25,0.0,False,
0.13036940096122082,0.25,0.0,False,
0.11632727473489543,0.25,0.0,False,
0.8714634104728382,0.25,0.0,True,
0.12886384324891517,0.25,0.0,False,
0.12417019516190735,0.25,0.0,False,
0.12194775142761025,0.25,0.0,False,
0.12895093939603533,0.25,0.0,False,
0.14201918487136164,0.25,0.0,False,
0.08869199072498578,0.25,0.0,False,
0.13094313107870084,0.25,0.0,False,
0.12023155306468236,0.25,0.0,False,
0.8631565669138007,0.25,0.0,True,
0.10159402419134417,0.25,0.0,False,
0.09648888586423798,0.25,0.0,False,
0.12885313654574299,0.25,0.0,False,
0.15669316932641938,0.25,0.0,False,
0.9614496242822377,0.25,0.0,True,
0.11205439343957614,0.25,0.0,False,
0.13488647098544915,0.25,0.0,False,
0.1092115635456307,0.25,0.0,False,
0.13246867759726966,0.25,0.0,False,
0.11242255397735341,0.25,0.0,False,
0.14746735565469662,0.25,0.0,False,
0.12337024454379432,0.25,0.0,False,
0.08717771761533223,0.25,0.0,False,
0.10590423689912729,0.25,0.0,False,
0.14779078481006278,0.25,0.0,False,
0.1044388585466842,0.25,0.0,False,
0.10568865779283514,0.25,0.0,False,
0.11222082567910897,0.25,0.0,False,
0.09691854762260156,0.25,0.0,False,
0.11690201800705143,0.25,0.0,False,
0.11172472778314464,0.25,0.0,False,
0.12254110971226417,0.25,0.0,False,
0.0671433346572688,0.25,0.0,False,
