Loss_mae,Threshold,Amostras,Anomaly,
0.7985064937848975,0.25,0.0,True,
0.15606197698325844,0.25,0.0,False,
0.13070530691315047,0.25,0.0,False,
0.08439855073236012,0.25,0.0,False,
0.15754129722365692,0.25,0.0,False,
0.16471810988276517,0.25,0.0,False,
0.12007333206466789,0.25,0.0,False,
0.10386530352288519,0.25,0.0,False,
0.08699631525246,0.25,0.0,False,
0.14911371221541847,0.25,0.0,False,
0.16987099514128265,0.25,0.0,False,
0.12775227433184783,0.25,0.0,False,
0.10652452930274385,0.25,0.0,False,
0.09533245129422072,0.25,0.0,False,
0.11661538673019126,0.25,0.0,False,
0.08772221378315728,0.25,0.0,False,
0.10272285541404519,0.25,0.0,False,
0.10182924951076476,0.25,0.0,False,
0.09235177899938124,0.25,0.0,False,
0.08302113298767416,0.25,0.0,False,
0.117573733724715,0.25,0.0,False,
0.12179922469252613,0.25,0.0,False,
0.11927411987480502,0.25,0.0,False,
0.12426903078794756,0.25,0.0,False,
0.11495635317578813,0.25,0.0,False,
0.08997787578977214,0.25,0.0,False,
0.08658447843593947,0.25,0.0,False,
0.10849940062365938,0.25,0.0,False,
0.15027440596598307,0.25,0.0,False,
0.739638289482211,0.25,0.0,True,
0.0949894075167547,0.25,0.0,False,
0.11883669384747024,0.25,0.0,False,
0.09527019035315458,0.25,0.0,False,
0.12469919356769875,0.25,0.0,False,
0.5467642495144236,0.25,0.0,True,
0.1104558420601539,0.25,0.0,False,
0.10812953719610044,0.25,0.0,False,
0.10005453375970594,0.25,0.0,False,
0.10295069125647766,0.25,0.0,False,
0.06636488783559144,0.25,0.0,False,
0.13505952717216416,0.25,0.0,False,
0.12818106285341813,0.25,0.0,False,
0.15222287218943986,0.25,0.0,False,
0.1200758112390702,0.25,0.0,False,
0.14141816549266156,0.25,0.0,False,
0.15291677404063367,0.25,0.0,False,
0.119494169806566,0.25,0.0,False,
0.1608525425933877,0.25,0.0,False,
0.10244509626600067,0.25,0.0,False,
0.10570653765039048,0.25,0.0,False,
0.15575097696364068,0.25,0.0,False,
0.08585556749767805,0.25,0.0,False,
0.10028382084338366,0.25,0.0,False,
0.126884635345654,0.25,0.0,False,
0.7046613536918913,0.25,0.0,True,
0.12161606003554461,0.25,0.0,False,
0.09326993535143811,0.25,0.0,False,
0.09797237665919088,0.25,0.0,False,
0.125838487417972,0.25,0.0,False,
0.09189195153605949,0.25,0.0,False,
0.10293429205256925,0.25,0.0,False,
0.09936261287215296,0.25,0.0,False,
0.10457868467078958,0.25,0.0,False,
0.1419214395443174,0.25,0.0,False,
0.1339912268245628,0.25,0.0,False,
0.14909272840741786,0.25,0.0,False,
0.11691516005209145,0.25,0.0,False,
0.12835099045560758,0.25,0.0,False,
0.10867036548074474,0.25,0.0,False,
0.07624528413975919,0.25,0.0,False,
0.11927105203841541,0.25,0.0,False,
0.13791429348467305,0.25,0.0,False,
0.12715532157622234,0.25,0.0,False,
0.1055506859603397,0.25,0.0,False,
0.12392098586586225,0.25,0.0,False,
0.15020369973713577,0.25,0.0,False,
0.11701871400725615,0.25,0.0,False,
0.1008119478895671,0.25,0.0,False,
0.09045901787690334,0.25,0.0,False,
0.11032783270521135,0.25,0.0,False,
1.0836819592633078,0.25,0.0,True,
0.12007161214791363,0.25,0.0,False,
0.11820136775367146,0.25,0.0,False,
