Loss_mae,Threshold,Amostras,Anomaly,
0.10925820159822501,0.25,0.0,False,
0.12857550753812802,0.25,0.0,False,
0.1428992810775572,0.25,0.0,False,
0.13627538116786336,0.25,0.0,False,
0.12905632823265675,0.25,0.0,False,
0.12681039579406764,0.25,0.0,False,
0.13199882503346647,0.25,0.0,False,
1.091588584504682,0.25,0.0,True,
0.06427457777404186,0.25,0.0,False,
0.09011914133072713,0.25,0.0,False,
0.10014447115097727,0.25,0.0,False,
0.07043840069694032,0.25,0.0,False,
0.13754800861950628,0.25,0.0,False,
0.18217388842377788,0.25,0.0,False,
0.11935702383855733,0.25,0.0,False,
0.13309321898315515,0.25,0.0,False,
0.14110631848576338,0.25,0.0,False,
0.09320320769379704,0.25,0.0,False,
0.12798142045231448,0.25,0.0,False,
0.12004072369396593,0.25,0.0,False,
0.15545690406934826,0.25,0.0,False,
0.11408767120668303,0.25,0.0,False,
0.08537016739228288,0.25,0.0,False,
0.1022415958592644,0.25,0.0,False,
0.13565343556631562,0.25,0.0,False,
0.14689131817103537,0.25,0.0,False,
0.07827061293373974,0.25,0.0,False,
0.047152304375759936,0.25,0.0,False,
0.11563890810193786,0.25,0.0,False,
0.11518266377700896,0.25,0.0,False,
0.07592231460565999,0.25,0.0,False,
0.12785266916691063,0.25,0.0,False,
0.07489648376817579,0.25,0.0,False,
0.08375906841666689,0.25,0.0,False,
0.1103049557807175,0.25,0.0,False,
0.14023753190977578,0.25,0.0,False,
0.11525234459335847,0.25,0.0,False,
0.18635742674453754,0.25,0.0,False,
0.17659661176451585,0.25,0.0,False,
0.07295395796606927,0.25,0.0,False,
0.06553185928756353,0.25,0.0,False,
0.06376919311855608,0.25,0.0,False,
0.12092809217302211,0.25,0.0,False,
0.11314792974418966,0.25,0.0,False,
0.06557187709715624,0.25,0.0,False,
0.8922086563253494,0.25,0.0,True,
0.11941616688546844,0.25,0.0,False,
0.12858879580049218,0.25,0.0,False,
0.09364529968688248,0.25,0.0,False,
0.1124062978657013,0.25,0.0,False,
0.05803636465911709,0.25,0.0,False,
0.14336449896825934,0.25,0.0,False,
0.1170151299869312,0.25,0.0,False,
0.10100467200745819,0.25,0.0,False,
0.0883120639062347,0.25,0.0,False,
0.18968586684748773,0.25,0.0,False,
0.09295272065156687,0.25,0.0,False,
0.07992964877271579,0.25,0.0,False,
0.09023356080015026,0.25,0.0,False,
0.08809399629777183,0.25,0.0,False,
0.09389509226277412,0.25,0.0,False,
0.11305458440809413,0.25,0.0,False,
0.08201065346230847,0.25,0.0,False,
0.09508591462425846,0.25,0.0,False,
