Loss_mae,Threshold,Amostras,Anomaly,
0.14386691741294175,0.25,0.0,False,
0.1395864740283067,0.25,0.0,False,
0.1560661624678969,0.25,0.0,False,
0.16916939166223063,0.25,0.0,False,
0.12088502153692429,0.25,0.0,False,
0.09394362072974223,0.25,0.0,False,
0.14304157971700304,0.25,0.0,False,
0.11858099234918504,0.25,0.0,False,
0.12096532144546465,0.25,0.0,False,
0.11763337709701385,0.25,0.0,False,
0.10004235006415385,0.25,0.0,False,
0.10294885716595359,0.25,0.0,False,
0.08615514048992194,0.25,0.0,False,
0.13864499886862908,0.25,0.0,False,
0.12039035796218045,0.25,0.0,False,
0.150818063781472,0.25,0.0,False,
0.11247835278996834,0.25,0.0,False,
0.17708685384951517,0.25,0.0,False,
0.11571058136491423,0.25,0.0,False,
0.14716203288836305,0.25,0.0,False,
0.10063869426225794,0.25,0.0,False,
0.6895367951035466,0.25,0.0,True,
0.13419278746499233,0.25,0.0,False,
0.10924560222061594,0.25,0.0,False,
0.09757461507423595,0.25,0.0,False,
0.10999490087189863,0.25,0.0,False,
0.13278590382341302,0.25,0.0,False,
0.13340238332919574,0.25,0.0,False,
0.12133436742171355,0.25,0.0,False,
0.12384399394612962,0.25,0.0,False,
0.10759632837960524,0.25,0.0,False,
0.10583177029847093,0.25,0.0,False,
0.07793619130608882,0.25,0.0,False,
0.12109228879841723,0.25,0.0,False,
0.14540571476359687,0.25,0.0,False,
0.08115702000341178,0.25,0.0,False,
0.10776948829356789,0.25,0.0,False,
0.10943612748450071,0.25,0.0,False,
0.11112692803198938,0.25,0.0,False,
0.11675189922556908,0.25,0.0,False,
0.09454603287913362,0.25,0.0,False,
0.11950903487762357,0.25,0.0,False,
0.13544504837293392,0.25,0.0,False,
0.13627750820142476,0.25,0.0,False,
0.12069647978149636,0.25,0.0,False,
0.12467891331740293,0.25,0.0,False,
0.08519065024553964,0.25,0.0,False,
1.035894790377419,0.25,0.0,True,
0.1251851352550563,0.25,0.0,False,
0.09575193185032232,0.25,0.0,False,
0.1605832820044015,0.25,0.0,False,
0.13462259670679905,0.25,0.0,False,
0.14410177044498218,0.25,0.0,False,
0.14221125699376044,0.25,0.0,False,
0.12058064568660867,0.25,0.0,False,
0.16188396856143056,0.25,0.0,False,
0.12852829011817257,0.25,0.0,False,
0.12958667176153346,0.25,0.0,False,
0.12780134322554884,0.25,0.0,False,
0.1467179798153621,0.25,0.0,False,
0.09244650569140177,0.25,0.0,False,
0.1454851280206522,0.25,0.0,False,
0.1235790805621619,0.25,0.0,False,
0.8103115059045521,0.25,0.0,True,
0.09856414599774595,0.25,0.0,False,
0.12618799470263337,0.25,0.0,False,
0.13384430342775397,0.25,0.0,False,
0.12405831671369971,0.25,0.0,False,
0.1613171276932815,0.25,0.0,False,
0.1281967833048509,0.25,0.0,False,
0.09733936693500964,0.25,0.0,False,
0.14580855727325118,0.25,0.0,False,
0.10353734579787599,0.25,0.0,False,
0.13311784842385863,0.25,0.0,False,
0.09782449439630896,0.25,0.0,False,
0.11062089352150892,0.25,0.0,False,
0.14756343446064987,0.25,0.0,False,
0.09463058953427159,0.25,0.0,False,
0.1059813415422389,0.25,0.0,False,
0.11371090259197163,0.25,0.0,False,
0.15058989439421205,0.25,0.0,False,
0.12698594739155414,0.25,0.0,False,
0.15805897520663081,0.25,0.0,False,
0.09544403035412774,0.25,0.0,False,
0.07081288750257997,0.25,0.0,False,
0.14063479576146495,0.25,0.0,False,
0.1164676011223063,0.25,0.0,False,
0.13699007058501045,0.25,0.0,False,
0.14323290326470015,0.25,0.0,False,
0.10963367315361802,0.25,0.0,False,
0.10819730514325979,0.25,0.0,False,
0.10676441953463471,0.25,0.0,False,
0.14510773134105864,0.25,0.0,False,
0.13188721685174842,0.25,0.0,False,
0.10668518912315791,0.25,0.0,False,
0.11389352665051802,0.25,0.0,False,
0.11168510106777137,0.25,0.0,False,
0.09902773898048385,0.25,0.0,False,
0.13395562250436244,0.25,0.0,False,
0.13245160670844802,0.25,0.0,False,
0.11482325360807381,0.25,0.0,False,
0.14674747733578747,0.25,0.0,False,
0.1424145731473802,0.25,0.0,False,
0.8762393287237209,0.25,0.0,True,
0.11261062904546185,0.25,0.0,False,
0.15796162875015318,0.25,0.0,False,
0.11348325916430194,0.25,0.0,False,
0.6607044918323165,0.25,0.0,True,
0.12664211560788513,0.25,0.0,False,
0.11651343941165473,0.25,0.0,False,
0.10309122716419153,0.25,0.0,False,
0.13460856255717818,0.25,0.0,False,
0.12849143751940192,0.25,0.0,False,
0.09635781233000536,0.25,0.0,False,
0.07063689870634078,0.25,0.0,False,
0.12050914968087942,0.25,0.0,False,
0.14423643454253798,0.25,0.0,False,
0.13221608068652774,0.25,0.0,False,
0.12343578564599063,0.25,0.0,False,
0.11149127759034963,0.25,0.0,False,
0.14236335826898594,0.25,0.0,False,
0.12906412176636314,0.25,0.0,False,
0.10435003924505706,0.25,0.0,False,
0.092155339435618,0.25,0.0,False,
0.08643969337093989,0.25,0.0,False,
0.12673384578936003,0.25,0.0,False,
0.09517201560734653,0.25,0.0,False,
0.12437856801570764,0.25,0.0,False,
0.10641254879110382,0.25,0.0,False,
0.1217172889433596,0.25,0.0,False,
0.11904435248878417,0.25,0.0,False,
0.12672181188724768,0.25,0.0,False,
0.09680697215583478,0.25,0.0,False,
0.12325307283735946,0.25,0.0,False,
0.10658896541514336,0.25,0.0,False,
0.13289812994844738,0.25,0.0,False,
0.10795018177062943,0.25,0.0,False,
0.13810002878600525,0.25,0.0,False,
0.9016920466757712,0.25,0.0,True,
0.10416061399959613,0.25,0.0,False,
0.0955776095672533,0.25,0.0,False,
0.10905456044911732,0.25,0.0,False,
0.10497744462122094,0.25,0.0,False,
0.08323909051061912,0.25,0.0,False,
0.11488272030781788,0.25,0.0,False,
0.11946603461183083,0.25,0.0,False,
0.12119868748184903,0.25,0.0,False,
0.1418696819879032,0.25,0.0,False,
0.12358883257798721,0.25,0.0,False,
0.08596174432118744,0.25,0.0,False,
0.13450076311557208,0.25,0.0,False,
0.10614694985136923,0.25,0.0,False,
0.08295199245314785,0.25,0.0,False,
0.1124509107007636,0.25,0.0,False,
0.11774684499581992,0.25,0.0,False,
0.10770618756198466,0.25,0.0,False,
0.14552298132201114,0.25,0.0,False,
0.13294760549858958,0.25,0.0,False,
0.12242073622689234,0.25,0.0,False,
0.09618010344548587,0.25,0.0,False,
0.10068711539395789,0.25,0.0,False,
0.10656944578589471,0.25,0.0,False,
0.1792899339535137,0.25,0.0,False,
0.12570617429085365,0.25,0.0,False,
0.11102214691546457,0.25,0.0,False,
0.12358290388687757,0.25,0.0,False,
0.1409060853935989,0.25,0.0,False,
0.14586839299273557,0.25,0.0,False,
0.12574593115761643,0.25,0.0,False,
0.11993134801361574,0.25,0.0,False,
0.12115719952908972,0.25,0.0,False,
0.1171137114681859,0.25,0.0,False,
0.11408030925239276,0.25,0.0,False,
0.10390321276059629,0.25,0.0,False,
0.12040873550260485,0.25,0.0,False,
0.10971071233242195,0.25,0.0,False,
0.12473087481566689,0.25,0.0,False,
0.09847915143993233,0.25,0.0,False,
0.10470663547094552,0.25,0.0,False,
0.14780665008873042,0.25,0.0,False,
0.10790036994732413,0.25,0.0,False,
0.08210430556136414,0.25,0.0,False,
